#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACVRL1	BMP7	9606.ENSP00000373574	9606.ENSP00000379204	0	0	0	0	0.049	0.167	0	0.485	0.556
CHAF1B	RAD54L	9606.ENSP00000315700	9606.ENSP00000361043	0	0	0	0	0.296	0.053	0	0.196	0.417
CHAF1B	KIFC1	9606.ENSP00000315700	9606.ENSP00000393963	0	0	0	0	0.283	0	0	0.223	0.420
CHAF1B	TOP2A	9606.ENSP00000315700	9606.ENSP00000411532	0	0	0	0	0.269	0	0	0.261	0.437
CHAF1B	RAD51	9606.ENSP00000315700	9606.ENSP00000493712	0	0	0	0	0.334	0.088	0	0.150	0.439
CHAF1B	UBE2C	9606.ENSP00000315700	9606.ENSP00000348838	0	0	0	0	0.251	0.059	0	0.275	0.444
CHAF1B	NEK2	9606.ENSP00000315700	9606.ENSP00000355966	0	0	0	0	0.265	0	0	0.284	0.451
CHAF1B	TTK	9606.ENSP00000315700	9606.ENSP00000358813	0	0	0	0	0.302	0	0	0.249	0.454
CHAF1B	KNTC1	9606.ENSP00000315700	9606.ENSP00000328236	0	0	0	0	0.335	0	0	0.220	0.459
CHAF1B	RFC4	9606.ENSP00000315700	9606.ENSP00000376272	0	0	0	0	0.355	0	0	0.216	0.473
CHAF1B	NUSAP1	9606.ENSP00000315700	9606.ENSP00000499238	0	0	0	0	0.264	0	0	0.321	0.479
CHAF1B	PRC1	9606.ENSP00000315700	9606.ENSP00000377793	0	0	0	0	0.313	0.292	0	0	0.493
CHAF1B	CHEK1	9606.ENSP00000315700	9606.ENSP00000391090	0	0	0	0	0.425	0	0	0.202	0.522
CHAF1B	KIF2C	9606.ENSP00000315700	9606.ENSP00000361298	0	0	0	0	0.360	0	0	0.286	0.524
CHAF1B	HELLS	9606.ENSP00000315700	9606.ENSP00000377601	0	0	0	0	0.306	0.053	0	0.350	0.536
CHAF1B	WDHD1	9606.ENSP00000315700	9606.ENSP00000353793	0	0	0	0	0.447	0.071	0	0.177	0.540
CHAF1B	ORC1	9606.ENSP00000315700	9606.ENSP00000360623	0	0	0	0	0.372	0	0	0.316	0.552
CHAF1B	SPAG5	9606.ENSP00000315700	9606.ENSP00000323300	0	0	0	0	0.526	0.045	0	0.135	0.574
CHAF1B	HJURP	9606.ENSP00000315700	9606.ENSP00000414109	0	0	0	0	0.288	0	0	0.430	0.576
CHAF1B	RECQL4	9606.ENSP00000315700	9606.ENSP00000482313	0	0	0	0	0.358	0.314	0	0.114	0.576
CHAF1B	EXO1	9606.ENSP00000315700	9606.ENSP00000355506	0	0	0	0	0.543	0.110	0	0.312	0.696
CHEK1	TRIP13	9606.ENSP00000391090	9606.ENSP00000166345	0	0	0	0	0.575	0.071	0	0.245	0.676
CHEK1	POLE2	9606.ENSP00000391090	9606.ENSP00000216367	0	0	0	0	0.485	0	0	0.360	0.656
CHEK1	MYBL2	9606.ENSP00000391090	9606.ENSP00000217026	0	0	0	0	0.274	0	0	0.317	0.483
CHEK1	ORC6	9606.ENSP00000391090	9606.ENSP00000219097	0	0	0	0	0.294	0	0.500	0.303	0.732
CHEK1	OIP5	9606.ENSP00000391090	9606.ENSP00000220514	0	0	0	0	0.639	0	0	0.318	0.743
CHEK1	RAD51AP1	9606.ENSP00000391090	9606.ENSP00000228843	0	0	0	0	0.537	0	0	0.590	0.802
CHEK1	NCAPH	9606.ENSP00000391090	9606.ENSP00000240423	0	0	0	0	0.267	0	0	0.500	0.618
CHEK1	MND1	9606.ENSP00000391090	9606.ENSP00000240488	0	0	0	0	0.769	0	0	0.425	0.861
CHEK1	NCAPG	9606.ENSP00000391090	9606.ENSP00000251496	0	0	0	0	0.698	0	0	0.286	0.775
CHEK1	TROAP	9606.ENSP00000391090	9606.ENSP00000257909	0	0	0	0	0.246	0	0	0.368	0.503
CHEK1	ESPL1	9606.ENSP00000391090	9606.ENSP00000257934	0	0	0	0	0.247	0	0	0.714	0.776
CHEK1	KIF23	9606.ENSP00000391090	9606.ENSP00000260363	0	0	0	0	0.524	0	0	0.370	0.687
CHEK1	KIF11	9606.ENSP00000391090	9606.ENSP00000260731	0	0	0	0	0.694	0	0	0.377	0.801
CHEK1	NDC80	9606.ENSP00000391090	9606.ENSP00000261597	0	0	0	0	0.486	0	0	0.242	0.594
CHEK1	MCM4	9606.ENSP00000391090	9606.ENSP00000262105	0	0	0	0	0.705	0.615	0.500	0.666	0.978
CHEK1	GINS1	9606.ENSP00000391090	9606.ENSP00000262460	0	0	0	0	0.335	0.312	0	0.194	0.599
CHEK1	POLQ	9606.ENSP00000391090	9606.ENSP00000264233	0	0	0	0	0.337	0	0	0.310	0.523
CHEK1	DEPDC1B	9606.ENSP00000391090	9606.ENSP00000265036	0	0	0	0	0.446	0	0	0.085	0.471
CHEK1	MCM2	9606.ENSP00000391090	9606.ENSP00000265056	0	0	0	0	0.472	0.335	0.500	0.348	0.870
CHEK1	TICRR	9606.ENSP00000391090	9606.ENSP00000268138	0	0	0	0	0.340	0	0	0.820	0.876
CHEK1	PLK4	9606.ENSP00000391090	9606.ENSP00000270861	0	0	0	0.598	0.610	0	0	0.189	0.670
CHEK1	NUF2	9606.ENSP00000391090	9606.ENSP00000271452	0	0	0	0	0.652	0	0	0.179	0.702
CHEK1	SKP2	9606.ENSP00000391090	9606.ENSP00000274255	0	0	0	0	0.324	0.180	0	0.630	0.777
CHEK1	CIP2A	9606.ENSP00000391090	9606.ENSP00000295746	0	0	0	0	0.267	0.062	0	0.273	0.456
CHEK1	MAD2L1	9606.ENSP00000391090	9606.ENSP00000296509	0	0	0	0	0.785	0.088	0	0.658	0.927
CHEK1	MELK	9606.ENSP00000391090	9606.ENSP00000298048	0	0	0	0.611	0.791	0.078	0	0.392	0.873
CHEK1	PLK1	9606.ENSP00000391090	9606.ENSP00000300093	0	0	0	0.613	0.298	0	0	0.365	0.535
CHEK1	TPX2	9606.ENSP00000391090	9606.ENSP00000300403	0	0	0	0	0.584	0	0	0.223	0.663
CHEK1	CKAP2L	9606.ENSP00000391090	9606.ENSP00000305204	0	0	0	0	0.435	0	0	0	0.435
CHEK1	FEN1	9606.ENSP00000391090	9606.ENSP00000305480	0	0	0	0	0.518	0.099	0	0.688	0.853
CHEK1	FANCI	9606.ENSP00000391090	9606.ENSP00000310842	0	0	0	0	0.457	0	0.400	0.607	0.861
CHEK1	CKS1B	9606.ENSP00000391090	9606.ENSP00000311083	0	0	0	0	0.332	0	0	0.237	0.469
CHEK1	ZWILCH	9606.ENSP00000391090	9606.ENSP00000311429	0	0	0	0	0.406	0	0	0.138	0.466
CHEK1	SKA3	9606.ENSP00000391090	9606.ENSP00000319417	0	0	0	0	0.402	0	0	0.103	0.441
CHEK1	EZH2	9606.ENSP00000391090	9606.ENSP00000320147	0	0	0	0	0.346	0	0	0.396	0.588
CHEK1	E2F7	9606.ENSP00000391090	9606.ENSP00000323246	0	0	0	0	0.298	0	0	0.324	0.505
CHEK1	SPAG5	9606.ENSP00000391090	9606.ENSP00000323300	0	0	0	0	0.361	0.066	0	0.251	0.514
CHEK1	KNTC1	9606.ENSP00000391090	9606.ENSP00000328236	0	0	0	0	0.371	0	0	0.160	0.449
CHEK1	KNL1	9606.ENSP00000391090	9606.ENSP00000335463	0	0	0	0	0.342	0.091	0	0.282	0.533
CHEK1	RAD54B	9606.ENSP00000391090	9606.ENSP00000336606	0	0	0	0	0.224	0.071	0	0.498	0.607
CHEK1	FOXM1	9606.ENSP00000391090	9606.ENSP00000342307	0	0	0	0	0.415	0.045	0	0.479	0.683
CHEK1	UBE2C	9606.ENSP00000391090	9606.ENSP00000348838	0	0	0	0	0.349	0.071	0	0.530	0.691
CHEK1	XRCC2	9606.ENSP00000391090	9606.ENSP00000352271	0	0	0	0	0.143	0	0	0.627	0.667
CHEK1	WDHD1	9606.ENSP00000391090	9606.ENSP00000353793	0	0	0	0	0.503	0	0	0.444	0.712
CHEK1	EXO1	9606.ENSP00000391090	9606.ENSP00000355506	0	0	0	0	0.645	0.157	0.500	0.845	0.973
CHEK1	NEK2	9606.ENSP00000391090	9606.ENSP00000355966	0	0	0	0.568	0.512	0.307	0	0.196	0.704
CHEK1	KIF14	9606.ENSP00000391090	9606.ENSP00000356319	0	0	0	0	0.464	0	0	0.175	0.539
CHEK1	TTK	9606.ENSP00000391090	9606.ENSP00000358813	0	0	0	0.562	0.560	0	0	0.213	0.639
CHEK1	ORC1	9606.ENSP00000391090	9606.ENSP00000360623	0	0	0	0	0.440	0.360	0.500	0.302	0.858
CHEK1	STIL	9606.ENSP00000391090	9606.ENSP00000360944	0	0	0	0	0.476	0	0	0.165	0.544
CHEK1	RAD54L	9606.ENSP00000391090	9606.ENSP00000361043	0	0	0	0	0.451	0.071	0	0.634	0.797
CHEK1	KIF2C	9606.ENSP00000391090	9606.ENSP00000361298	0	0	0	0	0.500	0	0	0.498	0.738
CHEK1	ZWINT	9606.ENSP00000391090	9606.ENSP00000363055	0	0	0	0	0.437	0	0	0.527	0.722
CHEK1	KIF4A	9606.ENSP00000391090	9606.ENSP00000363524	0	0	0	0	0.445	0	0	0.363	0.631
CHEK1	MCM8	9606.ENSP00000391090	9606.ENSP00000368164	0	0	0	0	0.266	0	0.500	0.311	0.725
CHEK1	RFC4	9606.ENSP00000391090	9606.ENSP00000376272	0	0	0	0	0.453	0.087	0.500	0.797	0.942
CHEK1	ECT2	9606.ENSP00000391090	9606.ENSP00000376457	0	0	0	0	0.418	0.088	0	0.441	0.678
CHEK1	PTTG1	9606.ENSP00000391090	9606.ENSP00000377536	0	0	0	0	0.346	0	0	0.448	0.624
CHEK1	HELLS	9606.ENSP00000391090	9606.ENSP00000377601	0	0	0	0	0.620	0.071	0	0.200	0.693
CHEK1	PRC1	9606.ENSP00000391090	9606.ENSP00000377793	0	0	0	0	0.522	0	0	0.093	0.548
CHEK1	NCAPG2	9606.ENSP00000391090	9606.ENSP00000387007	0	0	0	0	0.311	0	0	0.492	0.635
CHEK1	KIFC1	9606.ENSP00000391090	9606.ENSP00000393963	0	0	0	0	0.345	0	0	0.192	0.448
CHEK1	FSBP	9606.ENSP00000391090	9606.ENSP00000483397	0	0	0	0	0.111	0.071	0	0.465	0.519
CHEK1	GTSE1	9606.ENSP00000391090	9606.ENSP00000415430	0	0	0	0	0.419	0	0	0.271	0.558
CHEK1	TK1	9606.ENSP00000391090	9606.ENSP00000468425	0	0	0	0	0.278	0	0	0.429	0.570
CHEK1	GINS3	9606.ENSP00000391090	9606.ENSP00000401018	0	0	0	0	0.359	0	0	0.368	0.578
CHEK1	HJURP	9606.ENSP00000391090	9606.ENSP00000414109	0	0	0	0	0.487	0	0	0.378	0.667
CHEK1	NUSAP1	9606.ENSP00000391090	9606.ENSP00000499238	0	0	0	0	0.561	0	0	0.287	0.673
CHEK1	UBE2T	9606.ENSP00000391090	9606.ENSP00000494957	0	0	0	0	0.378	0.314	0	0.380	0.712
CHEK1	RECQL4	9606.ENSP00000391090	9606.ENSP00000482313	0	0	0	0	0.191	0.299	0	0.583	0.743
CHEK1	RACGAP1	9606.ENSP00000391090	9606.ENSP00000404190	0	0	0	0	0.383	0.265	0	0.489	0.748
CHEK1	TOP2A	9606.ENSP00000391090	9606.ENSP00000411532	0	0	0	0	0.520	0.194	0	0.736	0.889
CHEK1	TIMELESS	9606.ENSP00000391090	9606.ENSP00000450607	0	0	0	0	0.335	0.354	0.500	0.971	0.993
CHEK1	RAD51	9606.ENSP00000391090	9606.ENSP00000493712	0	0	0	0	0.573	0.553	0.750	0.973	0.998
CIP2A	NCAPH	9606.ENSP00000295746	9606.ENSP00000240423	0	0	0	0	0.532	0	0	0	0.532
CIP2A	NCAPG	9606.ENSP00000295746	9606.ENSP00000251496	0	0	0	0	0.568	0.054	0	0.068	0.586
CIP2A	ESPL1	9606.ENSP00000295746	9606.ENSP00000257934	0	0	0	0	0.133	0.170	0	0.235	0.402
CIP2A	KIF23	9606.ENSP00000295746	9606.ENSP00000260363	0	0	0	0	0.413	0.046	0	0.130	0.470
CIP2A	KIF11	9606.ENSP00000295746	9606.ENSP00000260731	0	0	0	0	0.534	0.105	0	0.247	0.658
CIP2A	NDC80	9606.ENSP00000295746	9606.ENSP00000261597	0	0	0	0	0.364	0.068	0	0.131	0.440
CIP2A	DEPDC1B	9606.ENSP00000295746	9606.ENSP00000265036	0	0	0	0	0.441	0	0	0.055	0.449
CIP2A	PLK4	9606.ENSP00000295746	9606.ENSP00000270861	0	0	0	0	0.398	0.183	0	0.120	0.530
CIP2A	NUF2	9606.ENSP00000295746	9606.ENSP00000271452	0	0	0	0	0.492	0.092	0	0.103	0.550
CIP2A	SKA1	9606.ENSP00000295746	9606.ENSP00000285116	0	0	0	0	0.335	0	0	0.306	0.519
CIP2A	EXO1	9606.ENSP00000295746	9606.ENSP00000355506	0	0	0	0	0.388	0.042	0	0.060	0.401
CIP2A	NEK2	9606.ENSP00000295746	9606.ENSP00000355966	0	0	0	0	0.277	0.045	0	0.212	0.408
CIP2A	MAD2L1	9606.ENSP00000295746	9606.ENSP00000296509	0	0	0	0	0.324	0.133	0	0.076	0.411
CIP2A	TPX2	9606.ENSP00000295746	9606.ENSP00000300403	0	0	0	0	0.344	0	0	0.141	0.412
CIP2A	WDHD1	9606.ENSP00000295746	9606.ENSP00000353793	0	0	0	0	0.382	0.071	0	0.060	0.413
CIP2A	ECT2	9606.ENSP00000295746	9606.ENSP00000376457	0	0	0	0	0.418	0	0	0.048	0.422
CIP2A	KIF14	9606.ENSP00000295746	9606.ENSP00000356319	0	0	0	0	0.377	0	0	0.124	0.431
CIP2A	SKA3	9606.ENSP00000295746	9606.ENSP00000319417	0	0	0	0	0.442	0	0	0	0.442
CIP2A	TOP2A	9606.ENSP00000295746	9606.ENSP00000411532	0	0	0	0	0.362	0	0	0.171	0.449
CIP2A	KNL1	9606.ENSP00000295746	9606.ENSP00000335463	0	0	0	0	0.356	0.088	0	0.171	0.471
CIP2A	MELK	9606.ENSP00000295746	9606.ENSP00000298048	0	0	0	0	0.415	0.131	0	0.067	0.484
CIP2A	TTK	9606.ENSP00000295746	9606.ENSP00000358813	0	0	0	0	0.533	0	0	0.045	0.535
CIP2A	KIF4A	9606.ENSP00000295746	9606.ENSP00000363524	0	0	0	0	0.413	0	0	0.266	0.551
CIP2A	PLK1	9606.ENSP00000295746	9606.ENSP00000300093	0	0	0	0	0.238	0.183	0	0.564	0.705
CKAP2L	TRIP13	9606.ENSP00000305204	9606.ENSP00000166345	0	0	0	0	0.436	0	0	0.222	0.542
CKAP2L	OIP5	9606.ENSP00000305204	9606.ENSP00000220514	0	0	0	0	0.400	0	0	0.105	0.440
CKAP2L	RAD51AP1	9606.ENSP00000305204	9606.ENSP00000228843	0	0	0	0	0.427	0	0	0.245	0.548
CKAP2L	NCAPH	9606.ENSP00000305204	9606.ENSP00000240423	0	0	0	0	0.338	0	0	0.305	0.520
CKAP2L	MND1	9606.ENSP00000305204	9606.ENSP00000240488	0	0	0	0	0.517	0	0	0.246	0.620
CKAP2L	PIMREG	9606.ENSP00000305204	9606.ENSP00000250056	0	0	0	0	0.435	0	0	0.272	0.571
CKAP2L	NCAPG	9606.ENSP00000305204	9606.ENSP00000251496	0	0	0	0	0.771	0	0	0.431	0.864
CKAP2L	TROAP	9606.ENSP00000305204	9606.ENSP00000257909	0	0	0	0	0.478	0	0	0.330	0.635
CKAP2L	ESPL1	9606.ENSP00000305204	9606.ENSP00000257934	0	0	0	0	0.329	0	0	0.164	0.415
CKAP2L	KIF23	9606.ENSP00000305204	9606.ENSP00000260363	0	0	0	0	0.516	0	0	0.393	0.693
CKAP2L	KIF11	9606.ENSP00000305204	9606.ENSP00000260731	0	0	0	0	0.762	0	0	0.220	0.806
CKAP2L	NDC80	9606.ENSP00000305204	9606.ENSP00000261597	0	0	0	0	0.465	0	0	0	0.465
CKAP2L	MCM4	9606.ENSP00000305204	9606.ENSP00000262105	0	0	0	0	0.328	0	0	0.214	0.449
CKAP2L	PRR11	9606.ENSP00000305204	9606.ENSP00000262293	0	0	0	0	0.425	0	0	0.188	0.513
CKAP2L	POLQ	9606.ENSP00000305204	9606.ENSP00000264233	0	0	0	0	0.440	0	0	0.135	0.494
CKAP2L	DEPDC1B	9606.ENSP00000305204	9606.ENSP00000265036	0	0	0	0	0.645	0	0	0	0.645
CKAP2L	TICRR	9606.ENSP00000305204	9606.ENSP00000268138	0	0	0	0	0.409	0	0	0	0.408
CKAP2L	PLK4	9606.ENSP00000305204	9606.ENSP00000270861	0	0	0	0	0.766	0	0	0.069	0.772
CKAP2L	NUF2	9606.ENSP00000305204	9606.ENSP00000271452	0	0	0	0	0.643	0	0	0.369	0.765
CKAP2L	SKA1	9606.ENSP00000305204	9606.ENSP00000285116	0	0	0	0	0.478	0	0	0.247	0.590
CKAP2L	MAD2L1	9606.ENSP00000305204	9606.ENSP00000296509	0	0	0	0	0.337	0	0	0.153	0.414
CKAP2L	MELK	9606.ENSP00000305204	9606.ENSP00000298048	0	0	0	0	0.766	0	0	0.643	0.912
CKAP2L	PLK1	9606.ENSP00000305204	9606.ENSP00000300093	0	0	0	0	0.429	0	0	0.204	0.526
CKAP2L	TPX2	9606.ENSP00000305204	9606.ENSP00000300403	0	0	0	0	0.630	0	0	0.368	0.756
CKAP2L	ZWINT	9606.ENSP00000305204	9606.ENSP00000363055	0	0	0	0	0.320	0	0	0.175	0.415
CKAP2L	RACGAP1	9606.ENSP00000305204	9606.ENSP00000404190	0	0	0	0	0.279	0	0	0.242	0.430
CKAP2L	FANCI	9606.ENSP00000305204	9606.ENSP00000310842	0	0	0	0	0.451	0	0	0	0.451
CKAP2L	WDHD1	9606.ENSP00000305204	9606.ENSP00000353793	0	0	0	0	0.309	0	0	0.245	0.455
CKAP2L	STIL	9606.ENSP00000305204	9606.ENSP00000360944	0	0	0	0	0.435	0	0	0.094	0.466
CKAP2L	RAD54L	9606.ENSP00000305204	9606.ENSP00000361043	0	0	0	0	0.339	0	0	0.227	0.467
CKAP2L	E2F7	9606.ENSP00000305204	9606.ENSP00000323246	0	0	0	0	0.473	0	0	0	0.473
CKAP2L	KNL1	9606.ENSP00000305204	9606.ENSP00000335463	0	0	0	0	0.445	0	0	0.092	0.474
CKAP2L	FOXM1	9606.ENSP00000305204	9606.ENSP00000342307	0	0	0	0	0.442	0	0	0.138	0.498
CKAP2L	PTTG1	9606.ENSP00000305204	9606.ENSP00000377536	0	0	0	0	0.431	0	0	0.180	0.513
CKAP2L	SPAG5	9606.ENSP00000305204	9606.ENSP00000323300	0	0	0	0	0.338	0	0	0.296	0.514
CKAP2L	UBE2T	9606.ENSP00000305204	9606.ENSP00000494957	0	0	0	0	0.478	0	0	0.119	0.520
CKAP2L	ECT2	9606.ENSP00000305204	9606.ENSP00000376457	0	0	0	0	0.336	0	0	0.307	0.520
CKAP2L	EXO1	9606.ENSP00000305204	9606.ENSP00000355506	0	0	0	0	0.429	0	0	0.237	0.545
CKAP2L	TK1	9606.ENSP00000305204	9606.ENSP00000468425	0	0	0	0	0.214	0	0	0.477	0.571
CKAP2L	UBE2C	9606.ENSP00000305204	9606.ENSP00000348838	0	0	0	0	0.427	0	0	0.290	0.575
CKAP2L	NEK2	9606.ENSP00000305204	9606.ENSP00000355966	0	0	0	0	0.540	0	0	0.205	0.618
CKAP2L	KIF18B	9606.ENSP00000305204	9606.ENSP00000465992	0	0	0	0	0.312	0	0	0.474	0.622
CKAP2L	PRC1	9606.ENSP00000305204	9606.ENSP00000377793	0	0	0	0	0.631	0	0	0	0.631
CKAP2L	TTK	9606.ENSP00000305204	9606.ENSP00000358813	0	0	0	0	0.426	0	0	0.419	0.652
CKAP2L	GTSE1	9606.ENSP00000305204	9606.ENSP00000415430	0	0	0	0	0.630	0	0	0.317	0.736
CKAP2L	NUSAP1	9606.ENSP00000305204	9606.ENSP00000499238	0	0	0	0	0.631	0	0	0.349	0.749
CKAP2L	SKA3	9606.ENSP00000305204	9606.ENSP00000319417	0	0	0	0	0.764	0	0	0.125	0.784
CKAP2L	KIF2C	9606.ENSP00000305204	9606.ENSP00000361298	0	0	0	0	0.689	0	0	0.369	0.795
CKAP2L	TOP2A	9606.ENSP00000305204	9606.ENSP00000411532	0	0	0	0	0.766	0	0	0.306	0.830
CKAP2L	KIFC1	9606.ENSP00000305204	9606.ENSP00000393963	0	0	0	0	0.763	0	0	0.349	0.839
CKAP2L	KIF4A	9606.ENSP00000305204	9606.ENSP00000363524	0	0	0	0	0.763	0	0	0.366	0.843
CKAP2L	KIF14	9606.ENSP00000305204	9606.ENSP00000356319	0	0	0	0	0.767	0	0	0.394	0.852
CKAP2L	HJURP	9606.ENSP00000305204	9606.ENSP00000414109	0	0	0	0	0.781	0	0	0.620	0.913
CKS1B	TRIP13	9606.ENSP00000311083	9606.ENSP00000166345	0	0	0	0	0.440	0	0	0.518	0.718
CKS1B	MYBL2	9606.ENSP00000311083	9606.ENSP00000217026	0	0	0	0	0.254	0	0	0.256	0.422
CKS1B	RNASEH2A	9606.ENSP00000311083	9606.ENSP00000221486	0	0	0	0	0.403	0	0	0	0.403
CKS1B	RAD51AP1	9606.ENSP00000311083	9606.ENSP00000228843	0	0	0	0	0.341	0	0	0.222	0.465
CKS1B	MND1	9606.ENSP00000311083	9606.ENSP00000240488	0	0	0	0	0.350	0	0	0.148	0.423
CKS1B	PIMREG	9606.ENSP00000311083	9606.ENSP00000250056	0	0	0	0	0.274	0	0	0.276	0.452
CKS1B	NCAPG	9606.ENSP00000311083	9606.ENSP00000251496	0	0	0	0	0.305	0	0	0.220	0.434
CKS1B	ESPL1	9606.ENSP00000311083	9606.ENSP00000257934	0	0	0	0	0.231	0.800	0	0.561	0.926
CKS1B	KIF23	9606.ENSP00000311083	9606.ENSP00000260363	0	0	0	0	0.396	0	0	0.196	0.493
CKS1B	KIF11	9606.ENSP00000311083	9606.ENSP00000260731	0	0	0	0	0.449	0	0	0.243	0.565
CKS1B	NDC80	9606.ENSP00000311083	9606.ENSP00000261597	0	0	0	0	0.454	0.067	0	0.175	0.543
CKS1B	MCM4	9606.ENSP00000311083	9606.ENSP00000262105	0	0	0	0	0.299	0	0	0.221	0.430
CKS1B	NUF2	9606.ENSP00000311083	9606.ENSP00000271452	0	0	0	0	0.512	0	0	0.262	0.625
CKS1B	SKP2	9606.ENSP00000311083	9606.ENSP00000274255	0	0	0	0	0.192	0.991	0.900	0.997	0.999
CKS1B	MAD2L1	9606.ENSP00000311083	9606.ENSP00000296509	0	0	0	0	0.647	0	0	0.245	0.722
CKS1B	MELK	9606.ENSP00000311083	9606.ENSP00000298048	0	0	0	0	0.460	0	0	0.144	0.518
CKS1B	PLK1	9606.ENSP00000311083	9606.ENSP00000300093	0	0	0	0	0.362	0	0	0.396	0.598
CKS1B	TPX2	9606.ENSP00000311083	9606.ENSP00000300403	0	0	0	0	0.397	0	0	0.310	0.566
CKS1B	FEN1	9606.ENSP00000311083	9606.ENSP00000305480	0	0	0	0	0.417	0	0	0.196	0.511
CKS1B	EXO1	9606.ENSP00000311083	9606.ENSP00000355506	0	0	0	0	0.299	0	0	0.186	0.405
CKS1B	RAD51	9606.ENSP00000311083	9606.ENSP00000493712	0	0	0	0	0.298	0.067	0	0.180	0.416
CKS1B	ORC1	9606.ENSP00000311083	9606.ENSP00000360623	0	0	0	0	0.230	0.193	0	0.161	0.433
CKS1B	ZWINT	9606.ENSP00000311083	9606.ENSP00000363055	0	0	0	0	0.342	0	0	0.180	0.437
CKS1B	RACGAP1	9606.ENSP00000311083	9606.ENSP00000404190	0	0	0	0	0.387	0	0	0.126	0.441
CKS1B	TK1	9606.ENSP00000311083	9606.ENSP00000468425	0	0	0	0	0.383	0	0	0.185	0.476
CKS1B	FOXM1	9606.ENSP00000311083	9606.ENSP00000342307	0	0	0	0	0.222	0.045	0	0.380	0.499
CKS1B	PRC1	9606.ENSP00000311083	9606.ENSP00000377793	0	0	0	0	0.407	0	0	0.205	0.508
CKS1B	KPNA2	9606.ENSP00000311083	9606.ENSP00000438483	0	0	0	0	0.376	0.096	0	0.199	0.510
CKS1B	TTK	9606.ENSP00000311083	9606.ENSP00000358813	0	0	0	0	0.312	0.079	0	0.309	0.524
CKS1B	TOP2A	9606.ENSP00000311083	9606.ENSP00000411532	0	0	0	0	0.381	0	0	0.305	0.551
CKS1B	KIF2C	9606.ENSP00000311083	9606.ENSP00000361298	0	0	0	0	0.403	0	0	0.354	0.598
CKS1B	NEK2	9606.ENSP00000311083	9606.ENSP00000355966	0	0	0	0	0.323	0	0	0.435	0.602
CKS1B	NUSAP1	9606.ENSP00000311083	9606.ENSP00000499238	0	0	0	0	0.453	0	0	0.304	0.603
CKS1B	RFC4	9606.ENSP00000311083	9606.ENSP00000376272	0	0	0	0	0.515	0	0	0.225	0.608
CKS1B	UBE2T	9606.ENSP00000311083	9606.ENSP00000494957	0	0	0	0	0.688	0.045	0	0.127	0.717
CKS1B	UBE2C	9606.ENSP00000311083	9606.ENSP00000348838	0	0	0	0	0.573	0.045	0	0.385	0.727
CKS1B	PTTG1	9606.ENSP00000311083	9606.ENSP00000377536	0	0	0	0	0.792	0	0	0.327	0.854
CLEC3B	HIGD1B	9606.ENSP00000296130	9606.ENSP00000253410	0	0	0	0	0.139	0	0	0.335	0.403
CLEC3B	PLAC9	9606.ENSP00000296130	9606.ENSP00000361337	0	0	0	0	0.425	0	0	0	0.424
COL7A1	FERMT1	9606.ENSP00000332371	9606.ENSP00000217289	0	0	0	0	0.082	0	0	0.580	0.598
DEPDC1B	TRIP13	9606.ENSP00000265036	9606.ENSP00000166345	0	0	0	0	0.382	0	0	0.106	0.424
DEPDC1B	OIP5	9606.ENSP00000265036	9606.ENSP00000220514	0	0	0	0	0.774	0	0	0	0.774
DEPDC1B	RAD51AP1	9606.ENSP00000265036	9606.ENSP00000228843	0	0	0	0	0.657	0	0	0.224	0.722
DEPDC1B	NCAPH	9606.ENSP00000265036	9606.ENSP00000240423	0	0	0	0	0.450	0	0	0.484	0.704
DEPDC1B	MND1	9606.ENSP00000265036	9606.ENSP00000240488	0	0	0	0	0.776	0	0	0	0.776
DEPDC1B	NCAPG	9606.ENSP00000265036	9606.ENSP00000251496	0	0	0	0	0.657	0	0	0.270	0.739
DEPDC1B	TROAP	9606.ENSP00000265036	9606.ENSP00000257909	0	0	0	0	0.369	0	0	0.149	0.440
DEPDC1B	ESPL1	9606.ENSP00000265036	9606.ENSP00000257934	0	0	0	0	0.389	0	0	0.185	0.481
DEPDC1B	KIF23	9606.ENSP00000265036	9606.ENSP00000260363	0	0	0	0	0.575	0	0	0.219	0.654
DEPDC1B	KIF11	9606.ENSP00000265036	9606.ENSP00000260731	0	0	0	0	0.812	0	0	0.195	0.842
DEPDC1B	NDC80	9606.ENSP00000265036	9606.ENSP00000261597	0	0	0	0	0.529	0	0	0.060	0.538
DEPDC1B	GINS1	9606.ENSP00000265036	9606.ENSP00000262460	0	0	0	0	0.447	0	0	0.190	0.533
DEPDC1B	WDHD1	9606.ENSP00000265036	9606.ENSP00000353793	0	0	0	0	0.410	0	0	0	0.410
DEPDC1B	TICRR	9606.ENSP00000265036	9606.ENSP00000268138	0	0	0	0	0.412	0	0	0	0.412
DEPDC1B	KIF18B	9606.ENSP00000265036	9606.ENSP00000465992	0	0	0	0	0.411	0	0	0.044	0.413
DEPDC1B	RAD51	9606.ENSP00000265036	9606.ENSP00000493712	0	0	0	0	0.349	0	0	0.144	0.419
DEPDC1B	KIFC1	9606.ENSP00000265036	9606.ENSP00000393963	0	0	0	0	0.354	0	0	0.150	0.427
